quesId,title,personId
35896675,Get Xampp to use localhost instead of localhost and the port (localhost:1234),5898824
35896675,Get Xampp to use localhost instead of localhost and the port (localhost:1234),5898824
35896675,Get Xampp to use localhost instead of localhost and the port (localhost:1234),5898824
2378515,XAMPP when configured to port 8080 and hosts file (and WordPress-mu install) issue,247135
11976473,How to change default Requested URL of XAMPP i.e localhost:80/xampp,1601576
20055667,XAMPP Site Redirects to localhost,2172218
20232677,My xampp apache is not working,2892323
32295184,Can't get to dashboard in new xampp 5.6.12,1434076
33284095,XAMPP localhost redirects to localhost/dashboard,5455278
34160520,XAMPP windows 7 - Apache shutdown unexpectedly… suddenly  and I do not wyy,2363969
35161872,XAMPP will not start,2184158
35499275,Xampp Is Messing Up?,5949603
35571234,Xampp localhost coming up with nothing?,5967049
35889178,Time out error volley,6038900
35882459,Which folder should I transfer when deploying xampp to cloud with FTP?,3339394
35881549,in Xampp control panel mysql and apache wont start,5501119
35879576,MySQL shutdown unexpectedly;,5445219
35879165,XAMPP / MySQL / Undefined function mysql_connect(),3466235
35876145,Changing 'upload_max_filesize' in php.ini does not change the value in phpinfo(),640428
35870121,I need help w/ Creating a Database in Netbeans,6034780
35868887,Why some windows don't understand the url rest on XAMPP or IIS?,4644849
35867672,Unable the load right pdo driver in xampp 3.2.2,5349215
35864227,How to populate zone tables in mysql database within ubuntu with xampp,5902641
35859073,PHP socket_listen() not working,2267386
35858897,How to convert storage engine is SQL from InnoDB to MyISAM =,6029069
35855447,Create MySQL Database with Xampp,6029183
35849500,unable to open phpmyadmin,4608589
35272087,How to vertically center and right-align an image?,5898824
35530232,How to seperate 2 DIVS Completely apart from eachother (footer),5898824
35896670,Constructing a collision in md5 hash for binary data?,2695344
35896670,Constructing a collision in md5 hash for binary data?,2695344
35896670,Constructing a collision in md5 hash for binary data?,2695344
35896670,Constructing a collision in md5 hash for binary data?,2695344
415953,How can I generate an MD5 hash?,356145
860405,Are the first 32 bits of an md5 hash just as “random” as any other substring?,18511
996495,hash collision and appending data,90203
1240852,Is it possible to decrypt md5 hashes?,57698
4899403,MD5 hashing 4-byte and 8-byte keys into 16-byte values; what's the chance of a collision?,603344
6885667,md5 hash collisions.,460878
24205005,Wierd use of md5 for hashing a file - Does it do anything?,987300
29571033,Collision probability for xoring first and last 64 bits of an md5,975383
32876955,Multiple MD5 collisions in one file,2201082
33357357,MD5 hash from parameterized HTTP GET request - collision possible?,2455710
35894151,Iterate into an array of hash,5479076
35893638,Python: how to make comparable hashable objects of the same type to be treated by set/dict as the single object?,4043174
35892345,Hashing trick + collsions questions,5515717
35889302,Invalid salt - bcrypt,872998
35887910,Speeding up LARGE number of string comparisons in python,328725
35885214,LTC_ARGCHK 'ltc_mp.name != NULL' failure on line 38 of file src/pk/rsa/rsa_import.c,5226580
35883814,Steps to create hash of hash in Perl script,3882175
35882285,Deleting each final value in multidimensional hash (perl),4447265
35882212,How do I write this in a single line?,1235929
35882103,Hash value of String that would be stable accross iOS releases?,311865
35881328,How to see if string matches any regex keys in ruby hash,2302081
35880975,What tools does python have for quadratic hashing and linear hashing?,4569922
35874311,Laravel 5.0 Hash::check and Auth::Attempt always return false,2467902
35868464,`-': nil can't be coerced into Fixnum (TypeError) [on hold],6034407
35883152,How to convert this MD5 encode PHP to java,4868755
35846358,Can't login with encrypted password from database,5965750
35826037,How to turn a hex string into an unsigned char array?,332838
35819858,How to use hash values for passwords in a derby database,5966609
35819624,Comparing MD5 hashed passwords is not working,4648089
35779709,Python 3.x Birthday attack doesn't works for md5 hash [closed],5428334
35768598,How to compute MD5 value as if you are using the System.Security.Cryptography.MD5 class,4153761
35762437,less secure but faster method than md5 - not for encrpytion,4127646
35760176,Generate a 16 digit unique Hexadecimal value from given string of numbers,2038288
35730931,MD5 Algorithm in PHP - not working,5216133
35720592,Hashing passwords with MD5  SHA1 and MD5 over SHA1,4457834
35711398,How to perform an MD5 verification on source and destination after copying,1063349
35702289,Import user passwords from mySQL,4560632
35697997,How to login in PHP using md5,5897883
35692847,Comparing objects based on their MD5,648138
35840728,Handling Character Collisions (pygame),5915915
35822978,Air Hockey Collision [on hold],5007332
35822136,JavaScript collision detection for many objects with player,4706184
35820967,JSONLoader raycaster &amp; collision meshes - three.js,598497
35802288,Collision detection:d3.js,6019475
35785156,Why does this collision code not work? (love2d),6015821
35784242,How to make collision in HTML5 Canvas?,4386696
35778530,Change Image Item after Motion Shake and Collision Detected in in UIDynamics Swift,6003364
35771096,C# Collision Detection with PictureBox,5493197
35757669,XNA pixel collision error [closed],6009928
35755231,Crafty JS collision movement,1220022
35748028,Collision Detection in FPS Game using three.js,2099896
35741840,python - what's wrong with my ball/bat collision and reflection?,3423025
35740540,sha1 collision of less than 512 bit,970319
35712269,Prevent correction from collision between multiple AABBs from tricking itself,3100352
20262716,Advanced Code Hot Swapping in JDK 8?,2695344
32098423,REST: Updating Multiple Resources With One Request - Is it standard or to be avoided?,2695344
31470179,Ordering guarantee in GCC,2695344
10143880,Hibernate queries much slower with flushMode=AUTO until clear() is called,973580
19072663,Extending Reader Class: How to write close()?,2827314
20611705,Mulitple JavaScript files in Dart?,2695344
21863639,VoltDB: How to start or compile the database programmatically?,2695344
22226335,MariaDB: Enable Java Stored Procedure,2695344
25165247,Enable Chromium / Dartium within Dart plugin,2695344
35896668,how use two repositories of two diferent repositories of diferents database in mongodb spring-boot?,3716340
35896668,how use two repositories of two diferent repositories of diferents database in mongodb spring-boot?,3716340
35896668,how use two repositories of two diferent repositories of diferents database in mongodb spring-boot?,3716340
35896668,how use two repositories of two diferent repositories of diferents database in mongodb spring-boot?,3716340
22568962,How to I get Spring-Data-MongoDB to validate my objects?,834390
27306714,Initializing Mongo DB for Spring Boot Test,2896695
28747909,How to disable spring-data-mongodb autoconfiguration in spring-boot,4611047
28806671,Spring Boot With MongoDB Causing IllegalStateException,1502902
29688103,Spring boot mongodb java.lang.NoClassDefFoundError: com/mongodb/MongoException$DuplicateKey,941084
31249712,Integrate Mongeez with Spring Boot and Spring Data MongoDB,3790806
31681546,Configure Multiple MongoDB repositories with Spring Data Mongo,1027204
31702723,Could not autowire mongodb repository spring-boot,3513023
31970690,How to unit test a Spring Boot MongoRepository?,2151700
35598595,How to customize MappingMongoConverter (setMapKeyDotReplacement) in Spring-Boot without breaking the auto-configuration?,2061273
35895730,Spring boot devtools - Static content reloading does not work in IntelliJ,495815
35892459,Exposing base CustomRepository method to REST API using Spring Data REST,5878282
35891751,Spring Boot - Integration Test - Configuration File and YML,1910485
35890927,Jhipster delivery as jar packaging : I don't manage to access login page,6006943
35890388,inteliJ failing unit tests which pass in gradle,5074067
35890280,restrict service to be invoked only within another context or another business service,3475666
35889472,Using schedule task(@schedule) in spring,5733106
35889375,Spring Boot Program,2123794
35887652,why is my ControllerAdvice not working in spring boot,4064957
35887102,Autowire and reuse “Spring-defined” properties,854026
35886753,How do I push code into an existing github repository through a spring boot application?,3418694
35869408,Spring Data MongoDb - Manual Reference ObjectId to String,2245547
35847165,How to use dynamic schema in spring data with mongodb?,3222762
35834490,Why does Spring Data MongoDB not expose events for update…(…) methods?,742281
